ID_Promocao;ID_Venda;Valor do desconto;Qtd_Vendida;Valor do retorno;Total_Venda;Custo unitário;Preço unitário;Data;Id_Canal;ID_Historico;Id_Produto
1;2776401;0;15;0;3448,5;117,21;229,9;20/06/2012;1;27;453
1;2776453;0;10;0;6890;316,85;689;28/06/2011;1;149;218
12;2776655;159,6;12;0;4628,4;183,49;399;07/10/2013;1;149;287
1;2776780;0;10;0;5290;243,27;529;14/04/2013;2;199;250
9;2776989;68,97;12;0;2689,83;117,21;229,9;17/04/2012;1;233;441
1;2777116;0;30;0;11070;188,13;369;23/08/2011;1;35;419
21;2777201;13,9;24;0;3322,1;70,87;139;23/08/2013;1;24;573
21;2777302;73,8;12;0;4354,2;188,13;369;04/08/2011;1;130;436
1;2777576;0;5;0;825;75,88;165;03/06/2012;4;308;947
1;2777589;0;10;689;6890;316,85;689;13/05/2011;2;199;218
1;2777666;0;10;0;5290;243,27;529;31/10/2011;1;11;250
1;2777736;0;60;0;22140;188,13;369;28/07/2012;1;141;419
1;2777765;0;10;0;5290;243,27;529;14/05/2012;2;306;250
1;2777959;0;10;0;6990;321,44;699;28/08/2013;1;63;217
1;2778027;0;10;0;3390;155,89;339;14/05/2012;1;117;273
12;2778164;27,8;12;139;1640,2;70,87;139;25/03/2011;1;45;549
1;2778213;0;40;0;17160;197,28;429;03/03/2013;3;200;270
12;2778260;110,7;24;369;8745,3;188,13;369;04/06/2013;1;36;425
27;2778508;239,4;18;0;6942,6;183,49;399;07/09/2012;2;306;261
21;2778731;147,6;12;369;4280,4;188,13;369;28/10/2011;1;168;436
12;2778748;69,9;12;0;8318,1;321,44;699;19/01/2013;1;44;201
12;2778749;69,9;12;0;8318,1;321,44;699;23/12/2013;1;115;209
1;2779219;0;15;0;3448,5;117,21;229,9;25/06/2013;1;163;441
12;2779221;279,6;24;0;16496,4;321,44;699;10/03/2011;3;200;217
1;2779237;0;60;0;22140;188,13;369;08/11/2012;2;199;431
3;2779313;41,7;6;0;792,3;70,87;139;07/03/2012;1;136;621
1;2779404;0;10;0;4290;197,28;429;21/02/2013;1;110;283
1;2779478;0;10;399;3990;183,49;399;17/11/2012;1;41;248
3;2779564;57,8;24;0;6878,2;132,9;289;19/08/2011;4;308;1412
18;2779724;115,6;18;0;5086,4;132,9;289;10/04/2012;2;306;1412
1;2779725;0;5;0;695;70,87;139;08/05/2013;1;89;585
3;2779772;171,6;12;0;4976,4;197,28;429;01/06/2012;1;11;270
3;2779843;79,8;36;0;14284,2;183,49;399;19/05/2012;4;308;248
18;2779918;27,8;9;0;1223,2;70,87;139;19/01/2013;2;306;549
27;2780092;135,6;9;0;2915,4;155,89;339;08/09/2012;2;306;273
12;2780154;147,6;24;0;8708,4;188,13;369;24/04/2013;1;28;431
1;2780172;0;10;0;6890;316,85;689;21/12/2012;1;177;234
1;2780421;0;5;0;695;70,87;139;10/03/2011;1;150;549
1;2780479;0;5;139;695;70,87;139;11/08/2012;1;40;632
1;2780520;0;5;0;695;70,87;139;29/10/2012;4;309;585
1;2780781;0;10;0;5290;243,27;529;12/01/2012;4;308;263
3;2780924;109,05;12;0;4252,95;185,32;363,5;15/09/2011;1;185;355
12;2780993;0;12;0;4788;183,49;399;30/09/2012;1;52;248
1;2781082;0;10;0;4290;197,28;429;22/07/2013;1;28;257
21;2781499;55,6;24;139;3280,4;70,87;139;27/06/2011;2;199;549
1;2781761;0;10;0;4290;197,28;429;15/08/2013;1;166;257
1;2781779;0;5;0;825;75,88;165;12/10/2013;1;166;947
1;2782052;0;10;0;5290;243,27;529;11/10/2011;3;200;250
1;2782093;0;5;0;825;75,88;165;10/07/2013;4;308;947
3;2782311;45,98;18;0;4092,22;117,21;229,9;18/03/2011;1;29;458
27;2782504;128,7;9;0;3732,3;197,28;429;27/07/2011;1;220;244
1;2782599;0;30;0;11070;188,13;369;24/08/2012;1;130;419
12;2782610;275,6;12;0;7992,4;316,85;689;11/10/2012;1;136;218
1;2782711;0;30;0;11070;188,13;369;20/04/2013;1;97;419
1;2782932;0;15;0;3448,5;117,21;229,9;11/05/2013;2;306;441
12;2783003;137,8;12;689;8130,2;316,85;689;21/04/2013;1;180;202
1;2783076;0;20;0;7380;188,13;369;13/05/2013;1;196;419
18;2783543;73,8;18;369;6568,2;188,13;369;05/05/2013;1;230;425
3;2783799;0;12;0;3468;132,9;289;19/10/2012;1;31;1412
1;2783884;0;30;689;20670;316,85;689;23/03/2012;2;199;218
1;2784035;0;10;0;1650;75,88;165;04/12/2011;1;151;947
1;2784090;0;90;0;33210;188,13;369;26/03/2013;2;199;425
1;2784143;0;20;0;4598;117,21;229,9;18/02/2013;1;74;458
1;2784239;0;10;0;4290;197,28;429;18/03/2012;1;41;244
1;2784822;0;15;0;3448,5;117,21;229,9;14/02/2011;3;200;458
21;2784887;67,8;12;0;4000,2;155,89;339;24/05/2011;1;112;260
9;2785176;68,97;12;0;2689,83;117,21;229,9;14/10/2012;4;309;441
1;2785421;0;10;0;1390;70,87;139;03/10/2011;4;309;573
1;2785731;0;10;0;6890;316,85;689;10/01/2012;4;308;218
1;2785822;0;10;0;6990;321,44;699;15/11/2011;1;141;201
3;2785829;91,96;18;0;4046,24;117,21;229,9;27/09/2013;2;199;458
3;2785881;68,97;18;0;4069,23;117,21;229,9;19/07/2013;1;185;441
1;2785907;0;10;0;3990;183,49;399;21/05/2011;1;13;274
1;2786092;0;10;0;3390;155,89;339;25/03/2013;1;189;247
12;2786106;0;12;0;6348;243,27;529;08/01/2013;1;31;276
1;2786320;0;10;0;3390;155,89;339;17/09/2011;1;54;273
12;2786482;158,7;12;0;6189,3;243,27;529;26/08/2011;2;199;289
1;2786534;0;15;229,9;3448,5;117,21;229,9;24/02/2013;1;243;453
14;2786631;41,7;13;0;1765,3;70,87;139;11/08/2013;1;267;597
1;2786865;0;10;0;3390;155,89;339;14/08/2011;4;309;247
12;2787003;91,96;24;0;5425,64;117,21;229,9;18/02/2011;1;6;453
1;2787414;0;30;0;10170;155,89;339;30/10/2012;4;308;286
1;2787541;0;10;429;4290;197,28;429;21/06/2012;1;198;257
1;2787672;0;10;0;4290;197,28;429;22/04/2013;1;198;257
1;2787823;0;10;0;4290;197,28;429;16/05/2012;2;199;244
3;2787933;20;6;200;1180;91,97;200;03/10/2013;1;135;1441
1;2788001;0;10;399;3990;183,49;399;12/03/2011;1;154;274
27;2788089;55,6;36;139;4948,4;70,87;139;17/08/2013;2;306;549
1;2788379;0;5;0;1000;91,97;200;30/09/2011;1;30;1441
1;2788662;0;10;0;3635;185,32;363,5;28/12/2013;1;79;355
1;2788733;0;20;139;2780;70,87;139;12/01/2012;1;95;585
3;2788735;36,9;36;0;13247,1;188,13;369;18/08/2012;1;83;431
3;2789036;0;12;0;4788;183,49;399;27/08/2013;1;74;261
3;2789187;13,9;6;0;820,1;70,87;139;14/01/2013;1;127;609
21;2789256;171,6;12;0;4976,4;197,28;429;22/08/2011;3;200;270
12;2789395;60;12;0;2340;91,97;200;25/02/2013;1;136;1441
3;2789830;110,7;36;0;13173,3;188,13;369;08/06/2012;1;91;419
1;2789884;0;10;0;6990;321,44;699;13/03/2011;3;200;225
3;2789954;275,6;12;0;7992,4;316,85;689;09/12/2013;1;57;218
1;2789991;0;20;0;4598;117,21;229,9;01/10/2012;1;161;441
1;2790053;0;20;0;2780;70,87;139;13/03/2013;1;228;549
1;2790319;0;10;0;6990;321,44;699;21/04/2013;1;267;225
3;2790405;159,6;12;0;4628,4;183,49;399;18/03/2013;1;8;274
1;2790645;0;10;0;5290;243,27;529;17/12/2011;1;57;263
12;2790885;45,98;24;0;5471,62;117,21;229,9;17/05/2013;1;52;453
1;2790997;0;10;0;6890;316,85;689;25/03/2013;3;200;202
3;2791269;85,8;12;0;5062,2;197,28;429;12/01/2013;1;157;244
1;2791782;0;5;0;695;70,87;139;15/08/2013;1;64;632
1;2792240;0;10;0;1390;70,87;139;08/03/2012;4;309;561
1;2792538;0;10;0;3990;183,49;399;01/08/2011;1;143;261
1;2792596;0;10;0;6890;316,85;689;05/04/2011;1;233;234
1;2792646;0;10;0;1390;70,87;139;11/01/2013;1;135;561
1;2793157;0;10;0;4290;197,28;429;27/02/2013;4;309;244
1;2793237;0;5;0;825;75,88;165;24/02/2011;1;104;947
12;2793239;279,6;12;0;8108,4;321,44;699;25/01/2012;1;77;209
1;2793353;0;10;339;3390;155,89;339;25/10/2013;1;116;286
1;2793355;0;45;0;10345,5;117,21;229,9;02/05/2013;4;308;441
3;2793715;115,6;12;0;3352,4;132,9;289;24/04/2012;1;184;1412
1;2793831;0;10;0;2000;91,97;200;29/10/2011;4;308;1441
12;2793991;79,8;12;0;4708,2;183,49;399;17/10/2011;4;308;274
1;2794075;0;10;0;5290;243,27;529;27/05/2012;4;308;276
21;2794281;55,6;24;0;3280,4;70,87;139;05/05/2013;3;200;597
3;2794354;33;12;165;1947;75,88;165;30/05/2011;3;200;947
1;2794545;0;5;139;695;70,87;139;01/08/2013;2;199;573
1;2794870;0;10;0;3990;183,49;399;26/09/2012;1;122;248
12;2795019;158,7;12;0;6189,3;243,27;529;01/08/2012;2;199;250
1;2795083;0;5;0;825;75,88;165;16/11/2013;4;308;947
1;2795125;0;10;0;3690;188,13;369;15/04/2013;1;238;419
12;2795381;33,9;12;0;4034,1;155,89;339;17/08/2012;2;199;260
1;2795442;0;20;0;2780;70,87;139;17/09/2013;2;199;597
9;2795573;199,5;18;0;6982,5;183,49;399;04/05/2012;4;309;261
12;2795876;0;12;0;5148;197,28;429;21/06/2011;1;101;283
1;2796765;0;5;0;1000;91,97;200;14/10/2011;3;200;1441
12;2796834;42,9;12;0;5105,1;197,28;429;14/08/2012;1;143;257
1;2796916;0;5;139;695;70,87;139;15/06/2012;1;169;549
21;2797012;67,8;12;0;4000,2;155,89;339;18/10/2013;2;199;273
1;2797040;0;20;0;4598;117,21;229,9;05/02/2013;3;200;441
12;2797209;27,8;12;0;1640,2;70,87;139;20/06/2012;2;199;549
1;2797216;0;15;0;3448,5;117,21;229,9;06/03/2011;1;151;458
1;2797494;0;10;339;3390;155,89;339;08/05/2013;4;308;260
1;2797736;0;15;0;3448,5;117,21;229,9;21/07/2011;1;91;441
3;2797757;42,9;12;0;5105,1;197,28;429;11/06/2012;1;68;244
1;2797759;0;5;0;695;70,87;139;09/09/2013;3;200;561
3;2798240;13,9;6;139;820,1;70,87;139;16/03/2012;3;200;632
1;2798288;0;20;0;2780;70,87;139;31/12/2013;1;127;585
1;2798355;0;10;0;6890;316,85;689;08/07/2011;1;116;202
21;2798646;68,9;12;0;8199,1;316,85;689;13/12/2012;1;69;234
1;2798796;0;10;0;5290;243,27;529;25/05/2012;1;181;263
1;2798843;0;20;0;2780;70,87;139;02/05/2011;1;178;609
1;2798892;0;10;0;4290;197,28;429;26/01/2013;1;44;283
1;2798923;0;20;369;7380;188,13;369;15/08/2012;3;200;425
1;2798950;0;10;0;3990;183,49;399;20/08/2013;1;64;248
12;2799040;279,6;12;0;8108,4;321,44;699;27/05/2013;1;151;209
1;2799354;0;10;0;5290;243,27;529;15/09/2013;1;60;250
1;2799435;0;10;0;4290;197,28;429;07/11/2013;1;109;270
12;2799518;13,9;12;0;1654,1;70,87;139;13/04/2013;1;88;597
1;2799599;0;10;0;1390;70,87;139;04/11/2011;1;234;561
3;2799641;41,7;6;0;792,3;70,87;139;08/11/2013;1;182;621
3;2799698;275,6;12;0;7992,4;316,85;689;31/03/2013;1;127;218
3;2799966;27,8;12;0;1640,2;70,87;139;07/05/2011;1;153;585
3;2800095;39,9;12;0;4748,1;183,49;399;17/12/2013;1;37;248
12;2800128;279,6;12;0;8108,4;321,44;699;17/04/2013;1;77;217
3;2800280;41,7;6;0;792,3;70,87;139;30/08/2011;2;199;561
1;2800314;0;5;0;1000;91,97;200;05/04/2012;1;129;1441
3;2800499;0;12;0;3468;132,9;289;18/02/2012;1;146;1412
1;2800529;0;10;0;1390;70,87;139;02/10/2011;4;308;561
3;2800709;55,6;6;0;778,4;70,87;139;14/02/2012;1;13;609
1;2800719;0;10;0;4290;197,28;429;13/05/2013;1;69;244
1;2801056;0;5;0;695;70,87;139;28/01/2013;1;27;621
3;2801071;171,6;12;0;4976,4;197,28;429;17/02/2013;1;119;257
1;2801084;0;20;0;7380;188,13;369;18/12/2013;1;17;431
1;2801129;0;10;0;3990;183,49;399;18/05/2012;1;184;287
1;2801181;0;10;0;1390;70,87;139;15/12/2011;1;103;573
1;2801288;0;10;0;3990;183,49;399;24/10/2012;1;73;261
1;2801622;0;10;0;4290;197,28;429;18/01/2011;4;308;283
1;2801652;0;10;699;6990;321,44;699;07/07/2013;4;308;225
18;2801656;0;9;0;3051;155,89;339;08/01/2011;1;218;260
1;2801755;0;10;0;6890;316,85;689;06/09/2011;1;124;202
3;2802189;39,9;12;0;4748,1;183,49;399;19/11/2012;3;200;248
1;2802203;0;10;0;6890;316,85;689;04/05/2013;2;199;218
1;2802614;0;10;0;4290;197,28;429;04/07/2012;1;95;270
1;2802615;0;15;0;3448,5;117,21;229,9;30/03/2013;1;108;453
9;2802843;13,9;4;139;542,1;70,87;139;25/08/2013;1;221;573
12;2803149;110,7;24;0;8745,3;188,13;369;26/07/2012;1;2;436
14;2803253;79,35;13;0;6797,65;243,27;529;04/04/2012;1;272;289
1;2803314;0;10;399;3990;183,49;399;17/03/2011;1;132;248
1;2803556;0;10;0;1390;70,87;139;28/01/2012;1;131;561
1;2803602;0;10;0;3690;188,13;369;09/12/2013;1;96;419
1;2803650;0;5;0;695;70,87;139;11/11/2013;1;91;597
1;2803836;0;10;0;5290;243,27;529;18/05/2011;1;184;289
1;2804155;0;10;0;1390;70,87;139;29/01/2013;1;34;549
1;2804300;0;10;0;3390;155,89;339;24/06/2012;1;100;273
18;2804397;0;9;0;3861;197,28;429;02/06/2013;2;306;270
3;2804613;55,6;6;0;778,4;70,87;139;20/03/2011;1;174;585
1;2804632;0;5;0;695;70,87;139;10/10/2011;1;73;585
1;2804698;0;20;0;7380;188,13;369;25/07/2012;1;52;431
21;2804809;27,8;24;139;3308,2;70,87;139;17/08/2012;2;199;621
1;2804879;0;10;0;6890;316,85;689;14/09/2012;4;308;218
1;2804905;0;30;0;11070;188,13;369;21/09/2013;1;184;425
3;2805099;55,6;6;0;778,4;70,87;139;10/09/2012;1;87;549
1;2805364;0;10;0;1390;70,87;139;01/09/2011;1;38;621
1;2805529;0;10;0;3990;183,49;399;07/06/2013;1;175;287
1;2805572;0;10;529;5290;243,27;529;07/06/2013;1;102;250
12;2805664;319,2;24;399;9256,8;183,49;399;21/08/2012;4;308;287
3;2805896;36,9;36;0;13247,1;188,13;369;01/12/2011;1;135;419
1;2805953;0;10;399;3990;183,49;399;04/04/2011;1;87;261
1;2806076;0;10;0;2000;91,97;200;13/03/2011;3;200;1441
1;2806086;0;10;0;6890;316,85;689;17/01/2013;1;173;234
1;2806172;0;5;0;695;70,87;139;29/10/2011;1;237;561
1;2806177;0;10;0;4290;197,28;429;01/06/2011;2;199;244
5;2806342;64,35;13;429;5512,65;197,28;429;10/03/2011;1;267;244
3;2806393;22,99;18;0;4115,21;117,21;229,9;04/04/2013;1;132;441
12;2806566;0;12;0;8268;316,85;689;04/11/2013;3;200;218
1;2807008;0;20;0;7380;188,13;369;05/04/2012;1;98;436
1;2807423;0;30;0;11070;188,13;369;02/09/2011;1;235;419
1;2807427;0;30;0;11070;188,13;369;25/09/2012;1;103;425
1;2807576;0;10;0;5290;243,27;529;10/02/2013;1;82;263
1;2807630;0;60;0;22140;188,13;369;14/09/2011;2;199;425
1;2808133;0;10;0;6990;321,44;699;21/09/2011;1;150;225
21;2808338;0;12;689;8268;316,85;689;19/05/2013;4;308;234
27;2808418;139,8;9;0;6151,2;321,44;699;13/09/2012;1;234;217
3;2808504;86,7;12;0;3381,3;132,9;289;08/08/2013;1;102;1412
23;2808508;0;13;0;9087;321,44;699;06/12/2011;1;268;217
1;2808595;0;10;0;3990;183,49;399;16/02/2013;2;199;261
1;2808640;0;10;0;1390;70,87;139;16/11/2013;1;89;549
1;2808737;0;10;529;5290;243,27;529;18/12/2011;1;186;276
1;2808873;0;10;139;1390;70,87;139;08/11/2013;3;200;609
27;2808924;206,7;9;0;5994,3;316,85;689;20/11/2011;1;215;202
1;2809008;0;10;0;5290;243,27;529;11/03/2011;1;37;276
3;2809188;0;6;0;834;70,87;139;15/07/2013;4;308;621
12;2809225;0;12;0;8268;316,85;689;08/06/2011;1;187;218
27;2809326;85,8;9;0;3775,2;197,28;429;03/04/2013;1;228;244
21;2809756;211,6;12;0;6136,4;243,27;529;08/09/2012;4;308;276
12;2809774;0;12;0;1668;70,87;139;30/04/2013;1;180;621
1;2809791;0;10;0;6890;316,85;689;30/04/2011;1;102;202
1;2809812;0;10;0;3990;183,49;399;23/02/2013;1;89;248
1;2809967;0;10;0;4290;197,28;429;26/09/2012;1;93;244
12;2810198;135,6;24;0;8000,4;155,89;339;29/11/2011;2;199;260
1;2810466;0;10;0;1390;70,87;139;15/11/2011;1;87;597
1;2810728;0;5;139;695;70,87;139;30/11/2013;2;306;561
3;2810845;33;6;165;957;75,88;165;14/02/2013;1;178;947
1;2810942;0;10;699;6990;321,44;699;21/10/2012;1;104;233
1;2811000;0;10;363,5;3635;185,32;363,5;12/06/2011;1;188;355
1;2811439;0;20;0;7380;188,13;369;10/04/2011;1;85;425
1;2811488;0;10;339;3390;155,89;339;20/11/2013;4;308;273
21;2811624;105,8;12;0;6242,2;243,27;529;08/12/2013;4;308;289
1;2811937;0;10;289;2890;132,9;289;04/02/2012;1;92;1412
12;2812000;171,6;12;0;4976,4;197,28;429;18/10/2011;1;126;283
12;2812118;119,7;12;399;4668,3;183,49;399;16/01/2013;4;308;248
1;2812209;0;20;0;4598;117,21;229,9;09/11/2013;1;5;453
1;2813028;0;20;0;7380;188,13;369;30/06/2011;1;147;419
27;2813387;115,6;9;0;2485,4;132,9;289;31/12/2011;2;306;1412
1;2813457;0;10;0;3990;183,49;399;29/01/2012;1;127;261
1;2813479;0;10;0;3390;155,89;339;03/06/2013;1;197;247
1;2813525;0;20;0;2780;70,87;139;11/03/2012;1;43;573
1;2813863;0;10;0;4290;197,28;429;30/12/2013;1;101;270
12;2813887;13,9;12;0;1654,1;70,87;139;04/01/2013;1;192;585
1;2813934;0;5;0;695;70,87;139;29/10/2012;1;197;632
9;2814231;173,4;18;0;5028,6;132,9;289;10/03/2011;2;306;1412
1;2814304;0;10;0;1390;70,87;139;24/11/2011;1;172;621
12;2814316;137,94;48;0;10897,26;117,21;229,9;18/11/2013;4;308;441
1;2814358;0;10;0;4290;197,28;429;10/04/2011;1;178;244
1;2814403;0;10;0;1390;70,87;139;11/10/2011;1;67;561
21;2814606;27,8;24;0;3308,2;70,87;139;25/07/2012;1;99;609
3;2814862;27,8;6;0;806,2;70,87;139;09/10/2012;1;185;585
1;2815248;0;5;0;825;75,88;165;06/11/2013;1;143;947
1;2815331;0;5;0;695;70,87;139;28/08/2012;1;188;561
1;2815426;0;10;139;1390;70,87;139;04/12/2012;1;16;573
21;2815443;39,9;24;0;9536,1;183,49;399;23/04/2012;2;199;261
12;2815478;33,9;24;0;8102,1;155,89;339;21/07/2012;4;308;286
12;2815499;85,8;12;0;5062,2;197,28;429;11/07/2012;2;199;283
12;2815638;211,6;24;0;12484,4;243,27;529;03/01/2012;3;200;289
9;2816001;79,8;9;0;3511,2;183,49;399;22/02/2012;4;309;287
1;2816017;0;10;0;1390;70,87;139;23/10/2013;2;199;609
1;2816161;0;10;0;3690;188,13;369;20/03/2011;2;199;431
1;2816254;0;10;0;3690;188,13;369;20/06/2011;1;158;419
12;2816438;399;36;0;13965;183,49;399;21/04/2012;3;200;274
1;2816520;0;10;0;4290;197,28;429;18/08/2011;1;23;257
1;2816522;0;20;369;7380;188,13;369;28/09/2011;1;151;419
1;2816610;0;30;0;11070;188,13;369;15/06/2012;4;308;419
12;2816623;42,9;24;429;10253,1;197,28;429;27/03/2011;3;200;270
21;2816729;33,9;12;339;4034,1;155,89;339;10/02/2011;1;64;286
21;2816802;0;24;0;3336;70,87;139;06/05/2013;1;165;573
1;2816839;0;10;0;2000;91,97;200;26/11/2013;1;18;1441
1;2816885;0;20;0;7380;188,13;369;29/08/2013;1;187;419
1;2816937;0;10;0;1390;70,87;139;01/06/2011;2;199;621
1;2817075;0;10;0;6990;321,44;699;16/02/2011;1;196;201
1;2817263;0;10;0;3390;155,89;339;06/01/2012;4;308;286
1;2817685;0;10;0;3390;155,89;339;12/11/2011;1;17;286
1;2817888;0;10;339;3390;155,89;339;24/08/2013;1;50;247
1;2817949;0;10;0;3390;155,89;339;14/08/2011;3;200;260
1;2817960;0;30;0;11070;188,13;369;24/10/2011;1;218;425
3;2818255;73,8;36;0;13210,2;188,13;369;07/06/2011;1;178;419
9;2818280;55,6;8;0;1056,4;70,87;139;29/06/2013;4;309;597
1;2818467;0;20;0;3300;75,88;165;07/01/2012;4;309;947
27;2818711;0;9;0;2601;132,9;289;17/08/2012;1;215;1412
1;2818747;0;10;0;1390;70,87;139;11/04/2012;1;97;597
21;2818915;0;24;0;3336;70,87;139;08/08/2011;1;150;585
3;2819029;13,9;6;0;820,1;70,87;139;05/12/2011;1;23;585
1;2819324;0;10;0;1390;70,87;139;07/04/2013;1;98;549
1;2819417;0;20;0;2780;70,87;139;29/03/2013;1;105;597
3;2819438;27,8;6;0;806,2;70,87;139;05/08/2011;2;199;573
1;2819560;0;20;0;7380;188,13;369;08/06/2012;1;141;431
1;2819567;0;10;0;3390;155,89;339;01/06/2011;4;308;247
1;2819925;0;10;0;1390;70,87;139;29/07/2011;1;158;632
1;2820037;0;20;0;7380;188,13;369;20/08/2013;1;139;419
12;2820134;67,8;12;339;4000,2;155,89;339;26/10/2013;1;16;247
3;2820226;36,9;36;0;13247,1;188,13;369;20/01/2012;1;175;436
9;2820435;39,9;9;0;3551,1;183,49;399;21/01/2012;2;306;287
1;2820489;0;5;0;825;75,88;165;21/04/2011;1;195;947
1;2820773;0;10;0;4290;197,28;429;19/02/2013;1;32;244
9;2820853;41,7;4;0;514,3;70,87;139;19/02/2011;1;239;585
1;2820985;0;10;0;4290;197,28;429;14/02/2012;1;59;270
21;2820989;159,6;12;399;4628,4;183,49;399;27/05/2012;1;197;287
1;2821010;0;10;0;4290;197,28;429;19/02/2012;1;76;244
1;2821234;0;10;0;3990;183,49;399;30/07/2012;1;115;261
3;2821509;40;6;0;1160;91,97;200;08/11/2011;1;9;1441
1;2821559;0;5;139;695;70,87;139;22/06/2011;1;50;621
1;2821611;0;10;0;3990;183,49;399;11/04/2013;1;93;287
5;2822036;0;13;0;1807;70,87;139;17/08/2013;1;301;585
12;2822072;101,7;12;0;3966,3;155,89;339;26/12/2012;1;60;286
1;2822112;0;10;0;4290;197,28;429;07/04/2012;1;11;270
1;2822145;0;20;0;2780;70,87;139;10/09/2013;1;137;561
1;2822258;0;10;0;3990;183,49;399;12/07/2012;1;93;261
1;2822558;0;10;429;4290;197,28;429;15/04/2011;1;154;270
1;2822644;0;10;689;6890;316,85;689;30/07/2012;1;75;234
27;2822717;171,6;9;0;3689,4;197,28;429;05/10/2012;1;218;270
1;2822731;0;20;0;4598;117,21;229,9;11/08/2013;2;199;458
12;2823147;60;12;0;2340;91,97;200;21/06/2013;1;37;1441
1;2823461;0;10;0;5290;243,27;529;12/11/2012;1;167;289
5;2823539;119,7;26;399;10254,3;183,49;399;27/03/2011;1;272;261
1;2823579;0;20;0;7380;188,13;369;18/01/2012;1;141;431
12;2823768;73,8;24;0;8782,2;188,13;369;24/10/2012;1;169;436
1;2823921;0;30;0;11070;188,13;369;03/02/2011;1;17;425
1;2823962;0;10;0;6990;321,44;699;15/12/2012;1;173;209
3;2824018;22,99;18;0;4115,21;117,21;229,9;18/09/2013;1;1;441
3;2824876;13,9;6;0;820,1;70,87;139;01/07/2012;4;308;573
1;2824934;0;10;289;2890;132,9;289;18/03/2013;1;163;1412
1;2824968;0;20;369;7380;188,13;369;07/02/2013;1;46;436
18;2825687;344,5;18;0;12057,5;316,85;689;14/11/2013;4;309;218
3;2826090;115,6;12;0;3352,4;132,9;289;12/05/2013;1;138;1412
1;2826174;0;20;0;8580;197,28;429;03/02/2011;1;18;283
1;2826179;0;10;0;6890;316,85;689;12/11/2011;4;308;234
1;2826298;0;10;0;6990;321,44;699;22/11/2011;4;308;209
1;2826489;0;10;0;3635;185,32;363,5;02/10/2013;1;92;355
3;2826535;110,7;36;0;13173,3;188,13;369;08/07/2011;1;180;419
12;2826780;101,7;12;339;3966,3;155,89;339;10/04/2013;2;199;273
21;2827298;55,6;24;0;3280,4;70,87;139;19/09/2012;1;129;549
1;2827323;0;10;0;4290;197,28;429;16/07/2012;1;62;283
1;2827417;0;30;0;11070;188,13;369;20/08/2012;1;13;436
1;2827517;0;10;0;1390;70,87;139;20/07/2011;1;2;585
1;2827684;0;10;0;6890;316,85;689;27/04/2012;2;199;234
1;2827694;0;10;0;4290;197,28;429;09/07/2011;1;12;283
21;2828522;119,7;12;0;4668,3;183,49;399;15/04/2012;1;196;274
1;2828697;0;15;0;3448,5;117,21;229,9;17/02/2013;1;16;453
1;2828830;0;10;0;3990;183,49;399;05/12/2012;1;160;274
1;2828897;0;20;689;13780;316,85;689;08/03/2012;2;199;218
3;2828990;36,9;36;0;13247,1;188,13;369;03/12/2011;1;170;436
1;2829740;0;30;369;11070;188,13;369;10/11/2011;1;217;419
1;2829903;0;10;689;6890;316,85;689;03/02/2011;1;37;218
1;2830260;0;10;0;4290;197,28;429;13/03/2012;1;33;244
1;2830454;0;5;139;695;70,87;139;19/05/2013;1;243;561
1;2830561;0;5;0;825;75,88;165;18/07/2012;1;239;947
1;2830700;0;10;0;4290;197,28;429;03/11/2011;1;53;257
21;2831124;128,7;12;0;5019,3;197,28;429;14/10/2012;1;149;244
1;2831232;0;20;0;4598;117,21;229,9;29/05/2012;4;308;458
9;2831480;0;9;0;6201;316,85;689;14/08/2011;1;215;218
21;2831522;0;12;0;4428;188,13;369;25/01/2011;3;200;419
1;2831524;0;5;0;695;70,87;139;17/09/2013;1;170;632
12;2831906;0;12;0;1668;70,87;139;12/01/2013;3;200;561
1;2832031;0;10;0;4290;197,28;429;23/02/2011;1;93;244
1;2832477;0;10;0;6890;316,85;689;19/02/2012;1;37;234
9;2832697;49,5;4;0;610,5;75,88;165;05/05/2011;1;221;947
1;2832715;0;10;0;3390;155,89;339;27/11/2011;1;76;247
5;2832765;86,7;13;289;3670,3;132,9;289;21/01/2011;1;270;1412
1;2832771;0;20;0;4598;117,21;229,9;12/06/2011;1;155;453
1;2832840;0;10;0;3990;183,49;399;27/03/2013;1;270;261
1;2832895;0;5;139;695;70,87;139;24/05/2011;1;83;597
1;2833130;0;30;0;11070;188,13;369;11/05/2012;2;199;425
1;2833295;0;10;699;6990;321,44;699;19/02/2011;1;76;209
14;2833461;0;26;0;3614;70,87;139;16/02/2011;1;269;561
3;2833743;13,9;6;0;820,1;70,87;139;08/12/2013;1;105;561
1;2833941;0;10;0;1390;70,87;139;27/05/2013;1;27;561
3;2834157;13,9;6;0;820,1;70,87;139;12/06/2012;3;200;621
21;2834181;91,96;24;0;5425,64;117,21;229,9;07/04/2012;1;61;458
1;2834218;0;30;0;11070;188,13;369;25/10/2012;1;47;419
1;2834345;0;20;0;2780;70,87;139;20/02/2013;1;197;632
1;2834611;0;10;0;4290;197,28;429;09/07/2012;1;190;257
1;2834629;0;10;0;4290;197,28;429;24/04/2011;1;157;257
3;2834937;13,9;6;0;820,1;70,87;139;04/12/2011;1;1;561
1;2835008;0;10;0;1390;70,87;139;12/04/2013;1;126;609
1;2835028;0;10;0;1390;70,87;139;13/06/2011;1;168;621
